47:30.3,29.00 *C
47:30.3, 84.20 *F
47:30.3,88.71 *F
47:40.3,4095
47:40.3,615
47:40.3,63.00%
47:40.3,29.00 *C
47:40.3, 84.20 *F
47:40.3,88.71 *F
47:50.3,4095
47:50.3,319
47:50.3,63.00%
47:50.3,29.00 *C
47:50.3, 84.20 *F
47:50.3,88.71 *F
48:00.3,4095
48:00.3,325
48:00.4,63.00%
48:00.4,29.00 *C
48:00.4, 84.20 *F
48:00.4,88.71 *F
48:10.4,4087
48:10.4,679
48:10.4,63.00%
48:10.4,29.00 *C
48:10.4, 84.20 *F
48:10.4,88.71 *F
48:20.4,4095
48:20.4,253
48:20.4,63.00%
48:20.4,29.10 *C
48:20.4, 84.38 *F
48:20.4,89.05 *F
48:30.4,4095
48:30.4,686
48:30.4,63.00%
48:30.4,29.20 *C
48:30.4, 84.56 *F
48:30.4,89.38 *F
48:40.4,4095
48:40.4,221
48:40.5,63.00%
48:40.5,29.30 *C
48:40.5, 84.74 *F
48:40.5,89.72 *F
48:50.5,4095
48:50.5,873
48:50.5,63.00%
48:50.5,29.30 *C
48:50.5, 84.74 *F
48:50.5,89.72 *F
49:00.5,4095
49:00.5,268
49:00.5,63.00%
49:00.5,29.20 *C
49:00.5, 84.56 *F
49:00.5,89.38 *F
49:10.5,4095
49:10.5,602
49:10.5,63.00%
49:10.5,29.10 *C
49:10.5, 84.38 *F
49:10.5,89.05 *F
49:20.5,4095
49:20.5,315
49:20.6,63.00%
49:20.6,29.00 *C
49:20.6, 84.20 *F
49:20.6,88.71 *F
2022-05-27 11:33:47.111,4095
2022-05-27 11:33:47.118,365
2022-05-27 11:33:47.136,63.00 %
2022-05-27 11:33:47.142,29.30 *C
2022-05-27 11:33:47.142," 84.74 *F"
2022-05-27 11:33:47.142,89.72 *F
2022-05-27 11:33:57.136,4095
2022-05-27 11:33:57.143,384
2022-05-27 11:33:57.161,63.00 %
2022-05-27 11:33:57.167,29.30 *C
2022-05-27 11:33:57.167," 84.74 *F"
2022-05-27 11:33:57.167,89.72 *F
2022-05-27 11:34:07.160,4095
2022-05-27 11:34:07.166,394
2022-05-27 11:34:07.185,63.00 %
2022-05-27 11:34:07.191,29.30 *C
2022-05-27 11:34:07.191," 84.74 *F"
2022-05-27 11:34:07.191,89.72 *F
2022-05-27 11:34:17.185,4095
2022-05-27 11:34:17.193,349
2022-05-27 11:34:17.210,63.00 %
2022-05-27 11:34:17.215,29.30 *C
2022-05-27 11:34:17.215," 84.74 *F"
2022-05-27 11:34:17.215,89.72 *F
2022-05-27 11:34:27.210,4095
2022-05-27 11:34:27.215,510
2022-05-27 11:34:27.235,63.00 %
2022-05-27 11:34:27.240,29.30 *C
2022-05-27 11:34:27.241," 84.74 *F"
2022-05-27 11:34:27.241,89.72 *F
2022-05-27 11:34:37.235,4095
2022-05-27 11:34:37.243,208
2022-05-27 11:34:37.259,63.00 %
2022-05-27 11:34:37.264,29.30 *C
2022-05-27 11:34:37.264," 84.74 *F"
2022-05-27 11:34:37.264,89.72 *F
2022-05-27 11:34:47.259,4095
2022-05-27 11:34:47.265,658
2022-05-27 11:34:47.284,63.00 %
2022-05-27 11:34:47.290,29.30 *C
2022-05-27 11:34:47.290," 84.74 *F"
2022-05-27 11:34:47.290,89.72 *F
2022-05-27 11:34:57.284,4070
2022-05-27 11:34:57.290,263
2022-05-27 11:34:57.309,63.00 %
2022-05-27 11:34:57.314,29.30 *C
2022-05-27 11:34:57.315," 84.74 *F"
2022-05-27 11:34:57.315,89.72 *F
2022-05-27 11:35:07.309,4095
2022-05-27 11:35:07.316,349
2022-05-27 11:35:07.333,63.00 %
2022-05-27 11:35:07.338,29.30 *C
2022-05-27 11:35:07.338," 84.74 *F"
2022-05-27 11:35:07.338,89.72 *F
2022-05-27 11:35:17.334,4095
2022-05-27 11:35:17.334,635
2022-05-27 11:35:17.358,63.00 %
2022-05-27 11:35:17.363,29.30 *C
2022-05-27 11:35:17.363," 84.74 *F"
2022-05-27 11:35:17.363,89.72 *F
2022-05-27 11:35:27.358,4095
2022-05-27 11:35:27.366,262
2022-05-27 11:35:27.383,63.00 %
2022-05-27 11:35:27.387,29.30 *C
2022-05-27 11:35:27.387," 84.74 *F"
2022-05-27 11:35:27.388,89.72 *F
2022-05-27 11:35:37.383,4095
2022-05-27 11:35:37.390,694
2022-05-27 11:35:37.408,63.00 %
2022-05-27 11:35:37.413,29.30 *C
2022-05-27 11:35:37.413," 84.74 *F"
2022-05-27 11:35:37.413,89.72 *F
2022-05-27 11:35:47.407,4095
2022-05-27 11:35:47.415,256
2022-05-27 11:35:47.432,63.00 %
2022-05-27 11:35:47.436,29.30 *C
2022-05-27 11:35:47.436," 84.74 *F"
2022-05-27 11:35:47.437,89.72 *F
2022-05-27 11:35:57.432,4095
2022-05-27 11:35:57.439,614
2022-05-27 11:35:57.457,63.00 %
2022-05-27 11:35:57.462,29.30 *C
2022-05-27 11:35:57.462," 84.74 *F"
2022-05-27 11:35:57.462,89.72 *F
2022-05-27 11:36:07.457,4095
2022-05-27 11:36:07.464,267
2022-05-27 11:36:07.482,63.00 %
2022-05-27 11:36:07.486,29.30 *C
2022-05-27 11:36:07.486," 84.74 *F"
2022-05-27 11:36:07.486,89.72 *F
2022-05-27 11:36:17.482,4095
2022-05-27 11:36:17.489,560
2022-05-27 11:36:17.507,63.00 %
2022-05-27 11:36:17.512,29.30 *C
2022-05-27 11:36:17.512," 84.74 *F"
2022-05-27 11:36:17.512,89.72 *F
2022-05-27 11:36:27.506,4095
2022-05-27 11:36:27.512,283
2022-05-27 11:36:27.531,63.00 %
2022-05-27 11:36:27.536,29.30 *C
2022-05-27 11:36:27.536," 84.74 *F"
2022-05-27 11:36:27.536,89.72 *F
2022-05-27 11:36:37.531,4095
2022-05-27 11:36:37.537,647
2022-05-27 11:36:37.556,63.00 %
2022-05-27 11:36:37.560,29.30 *C
2022-05-27 11:36:37.561," 84.74 *F"
2022-05-27 11:36:37.561,89.72 *F
2022-05-27 11:36:47.558,4095
2022-05-27 11:36:47.558,322
2022-05-27 11:36:47.581,63.00 %
2022-05-27 11:36:47.586,29.30 *C
2022-05-27 11:36:47.586," 84.74 *F"
2022-05-27 11:36:47.586,89.72 *F
2022-05-27 11:36:57.580,4095
2022-05-27 11:36:57.585,478
2022-05-27 11:36:57.605,63.00 %
2022-05-27 11:36:57.611,29.30 *C
2022-05-27 11:36:57.611," 84.74 *F"
2022-05-27 11:36:57.611,89.72 *F
2022-05-27 11:37:07.605,4095
2022-05-27 11:37:07.612,409
2022-05-27 11:37:07.630,63.00 %
2022-05-27 11:37:07.635,29.30 *C
2022-05-27 11:37:07.635," 84.74 *F"
2022-05-27 11:37:07.635,89.72 *F
2022-05-27 11:37:17.630,4095
2022-05-27 11:37:17.636,507
2022-05-27 11:37:17.655,63.00 %
2022-05-27 11:37:17.660,29.30 *C
2022-05-27 11:37:17.660," 84.74 *F"
2022-05-27 11:37:17.660,89.72 *F
2022-05-27 11:37:27.655,4095
2022-05-27 11:37:27.662,259
2022-05-27 11:37:27.680,63.00 %
2022-05-27 11:37:27.685,29.30 *C
2022-05-27 11:37:27.685," 84.74 *F"
2022-05-27 11:37:27.685,89.72 *F
2022-05-27 11:37:37.682,4095
2022-05-27 11:37:37.682,801
2022-05-27 11:37:37.704,63.00 %
2022-05-27 11:37:37.710,29.30 *C
2022-05-27 11:37:37.710," 84.74 *F"
2022-05-27 11:37:37.710,89.72 *F
2022-05-27 11:37:47.703,4095
2022-05-27 11:37:47.708,195
2022-05-27 11:37:47.728,63.00 %
2022-05-27 11:37:47.733,29.30 *C
2022-05-27 11:37:47.733," 84.74 *F"
2022-05-27 11:37:47.733,89.72 *F
2022-05-27 11:37:57.729,4095
2022-05-27 11:37:57.737,570
2022-05-27 11:37:57.754,63.00 %
2022-05-27 11:37:57.760,29.30 *C
2022-05-27 11:37:57.760," 84.74 *F"
2022-05-27 11:37:57.760,89.72 *F
2022-05-27 11:38:07.753,4095
2022-05-27 11:38:07.758,197
2022-05-27 11:38:07.778,63.00 %
2022-05-27 11:38:07.783,29.30 *C
2022-05-27 11:38:07.783," 84.74 *F"
2022-05-27 11:38:07.783,89.72 *F
2022-05-27 11:38:17.778,4095
2022-05-27 11:38:17.784,657
2022-05-27 11:38:17.803,63.00 %
2022-05-27 11:38:17.810,29.30 *C
2022-05-27 11:38:17.810," 84.74 *F"
2022-05-27 11:38:17.810,89.72 *F
2022-05-27 11:38:27.802,4095
2022-05-27 11:38:27.807,213
2022-05-27 11:38:27.828,63.00 %
2022-05-27 11:38:27.832,29.30 *C
2022-05-27 11:38:27.832," 84.74 *F"
2022-05-27 11:38:27.832,89.72 *F
2022-05-27 11:38:37.827,4095
2022-05-27 11:38:37.833,662
2022-05-27 11:38:37.852,63.00 %
2022-05-27 11:38:37.858,29.30 *C
2022-05-27 11:38:37.858," 84.74 *F"
2022-05-27 11:38:37.858,89.72 *F
2022-05-27 11:38:47.852,4095
2022-05-27 11:38:47.857,311
2022-05-27 11:38:47.877,63.00 %
2022-05-27 11:38:47.881,29.30 *C
2022-05-27 11:38:47.881," 84.74 *F"
2022-05-27 11:38:47.881,89.72 *F
2022-05-27 11:38:57.877,4095
2022-05-27 11:38:57.881,341
2022-05-27 11:38:57.902,63.00 %
2022-05-27 11:38:57.907,29.30 *C
2022-05-27 11:38:57.911," 84.74 *F"
2022-05-27 11:38:57.911,89.72 *F
2022-05-27 11:39:07.901,4095
2022-05-27 11:39:07.922,499
2022-05-27 11:39:07.927,63.00 %
2022-05-27 11:39:07.931,29.30 *C
2022-05-27 11:39:07.931," 84.74 *F"
2022-05-27 11:39:07.932,89.72 *F
2022-05-27 11:39:17.927,4095
2022-05-27 11:39:17.932,206
2022-05-27 11:39:17.951,63.00 %
2022-05-27 11:39:17.956,29.30 *C
2022-05-27 11:39:17.956," 84.74 *F"
2022-05-27 11:39:17.956,89.72 *F
2022-05-27 11:39:27.950,4095
2022-05-27 11:39:27.954,801
2022-05-27 11:39:27.975,63.00 %
2022-05-27 11:39:27.980,29.30 *C
2022-05-27 11:39:27.980," 84.74 *F"
2022-05-27 11:39:27.980,89.72 *F
2022-05-27 11:39:37.976,4095
2022-05-27 11:39:37.981,261
2022-05-27 11:39:38.000,63.00 %
2022-05-27 11:39:38.005,29.30 *C
2022-05-27 11:39:38.005," 84.74 *F"
2022-05-27 11:39:38.005,89.72 *F
2022-05-27 11:39:48.001,4095
2022-05-27 11:39:48.008,185
2022-05-27 11:39:48.026,63.00 %
2022-05-27 11:39:48.032,29.30 *C
2022-05-27 11:39:48.032," 84.74 *F"
2022-05-27 11:39:48.032,89.72 *F
2022-05-27 11:39:58.025,4095
2022-05-27 11:39:58.030,545
2022-05-27 11:39:58.050,63.00 %
2022-05-27 11:39:58.054,29.30 *C
2022-05-27 11:39:58.055," 84.74 *F"
2022-05-27 11:39:58.055,89.72 *F
2022-05-27 11:40:08.050,4095
2022-05-27 11:40:08.055,641
2022-05-27 11:40:08.075,63.00 %
2022-05-27 11:40:08.080,29.30 *C
2022-05-27 11:40:08.080," 84.74 *F"
2022-05-27 11:40:08.080,89.72 *F
2022-05-27 11:40:18.074,4095
2022-05-27 11:40:18.079,267
2022-05-27 11:40:18.100,63.00 %
2022-05-27 11:40:18.104,29.30 *C
2022-05-27 11:40:18.104," 84.74 *F"
2022-05-27 11:40:18.104,89.72 *F
2022-05-27 11:40:28.099,4095
2022-05-27 11:40:28.104,449
2022-05-27 11:40:28.124,63.00 %
2022-05-27 11:40:28.130,29.30 *C
2022-05-27 11:40:28.131," 84.74 *F"
2022-05-27 11:40:28.131,89.72 *F
2022-05-27 11:40:38.124,4095
2022-05-27 11:40:38.130,495
2022-05-27 11:40:38.149,63.00 %
2022-05-27 11:40:38.154,29.30 *C
2022-05-27 11:40:38.154," 84.74 *F"
2022-05-27 11:40:38.154,89.72 *F
2022-05-27 11:40:48.149,4095
2022-05-27 11:40:48.153,190
2022-05-27 11:40:48.174,63.00 %
2022-05-27 11:40:48.179,29.30 *C
2022-05-27 11:40:48.180," 84.74 *F"
2022-05-27 11:40:48.180,89.72 *F
2022-05-27 11:40:58.173,4095
2022-05-27 11:40:58.178,595
2022-05-27 11:40:58.198,63.00 %
2022-05-27 11:40:58.204,29.30 *C
2022-05-27 11:40:58.204," 84.74 *F"
2022-05-27 11:40:58.204,89.72 *F
2022-05-27 11:41:08.198,4095
2022-05-27 11:41:08.204,465
2022-05-27 11:41:08.223,63.00 %
2022-05-27 11:41:08.229,29.30 *C
2022-05-27 11:41:08.230," 84.74 *F"
2022-05-27 11:41:08.230,89.72 *F
2022-05-27 11:41:18.225,4095
2022-05-27 11:41:18.225,202
2022-05-27 11:41:18.247,63.00 %
2022-05-27 11:41:18.252,29.30 *C
2022-05-27 11:41:18.252," 84.74 *F"
2022-05-27 11:41:18.252,89.72 *F
2022-05-27 11:41:28.247,4095
2022-05-27 11:41:28.254,613
2022-05-27 11:41:28.272,63.00 %
2022-05-27 11:41:28.277,29.30 *C
2022-05-27 11:41:28.277," 84.74 *F"
2022-05-27 11:41:28.277,89.72 *F
2022-05-27 11:41:38.272,4095
2022-05-27 11:41:38.274,242
2022-05-27 11:41:38.297,63.00 %
2022-05-27 11:41:38.298,29.30 *C
2022-05-27 11:41:38.298," 84.74 *F"
2022-05-27 11:41:38.299,89.72 *F
2022-05-27 11:41:48.297,4095
2022-05-27 11:41:48.299,640
2022-05-27 11:41:48.322,63.00 %
2022-05-27 11:41:48.324,29.30 *C
2022-05-27 11:41:48.325," 84.74 *F"
2022-05-27 11:41:48.326,89.72 *F
2022-05-27 11:41:58.322,4095
2022-05-27 11:41:58.323,253
2022-05-27 11:41:58.347,63.00 %
2022-05-27 11:41:58.349,29.30 *C
2022-05-27 11:41:58.350," 84.74 *F"
2022-05-27 11:41:58.352,89.72 *F
2022-05-27 11:42:08.346,4095
2022-05-27 11:42:08.348,640
2022-05-27 11:42:08.371,63.00 %
2022-05-27 11:42:08.373,29.30 *C
2022-05-27 11:42:08.375," 84.74 *F"
2022-05-27 11:42:08.375,89.72 *F
2022-05-27 11:42:18.371,4095
2022-05-27 11:42:18.372,258
2022-05-27 11:42:18.396,63.00 %
2022-05-27 11:42:18.398,29.30 *C
2022-05-27 11:42:18.398," 84.74 *F"
2022-05-27 11:42:18.399,89.72 *F
2022-05-27 11:42:28.396,4095
2022-05-27 11:42:28.398,415
2022-05-27 11:42:28.421,63.00 %
2022-05-27 11:42:28.422,29.30 *C
2022-05-27 11:42:28.424," 84.74 *F"
2022-05-27 11:42:28.425,89.72 *F
2022-05-27 11:42:38.421,4095
2022-05-27 11:42:38.423,698
2022-05-27 11:42:38.446,63.00 %
2022-05-27 11:42:38.448,29.30 *C
2022-05-27 11:42:38.449," 84.74 *F"
2022-05-27 11:42:38.450,89.72 *F
2022-05-27 11:42:48.445,4095
2022-05-27 11:42:48.447,282
2022-05-27 11:42:48.470,63.00 %
2022-05-27 11:42:48.473,29.30 *C
2022-05-27 11:42:48.473," 84.74 *F"
2022-05-27 11:42:48.473,89.72 *F
2022-05-27 11:42:58.470,4095
2022-05-27 11:42:58.474,203
2022-05-27 11:42:58.495,63.00 %
2022-05-27 11:42:58.497,29.30 *C
2022-05-27 11:42:58.497," 84.74 *F"
2022-05-27 11:42:58.499,89.72 *F
2022-05-27 11:43:08.495,4095
2022-05-27 11:43:08.497,599
2022-05-27 11:43:08.521,63.00 %
2022-05-27 11:43:08.521,29.30 *C
2022-05-27 11:43:08.523," 84.74 *F"
2022-05-27 11:43:08.523,89.72 *F
2022-05-27 11:43:18.519,4095
2022-05-27 11:43:18.521,789
2022-05-27 11:43:18.544,63.00 %
2022-05-27 11:43:18.545,29.30 *C
2022-05-27 11:43:18.546," 84.74 *F"
2022-05-27 11:43:18.546,89.72 *F
2022-05-27 11:43:28.544,4095
2022-05-27 11:43:28.547,357
2022-05-27 11:43:28.569,63.00 %
2022-05-27 11:43:28.571,29.30 *C
2022-05-27 11:43:28.572," 84.74 *F"
2022-05-27 11:43:28.574,89.72 *F
2022-05-27 11:43:38.569,4095
2022-05-27 11:43:38.571,193
2022-05-27 11:43:38.594,63.00 %
2022-05-27 11:43:38.595,29.30 *C
2022-05-27 11:43:38.596," 84.74 *F"
2022-05-27 11:43:38.597,89.72 *F
2022-05-27 11:43:48.594,4095
2022-05-27 11:43:48.595,670
2022-05-27 11:43:48.619,63.00 %
2022-05-27 11:43:48.620,29.30 *C
2022-05-27 11:43:48.621," 84.74 *F"
2022-05-27 11:43:48.623,89.72 *F
2022-05-27 11:43:58.619,4095
2022-05-27 11:43:58.619,261
2022-05-27 11:43:58.643,63.00 %
2022-05-27 11:43:58.646,29.30 *C
2022-05-27 11:43:58.646," 84.74 *F"
2022-05-27 11:43:58.647,89.72 *F
2022-05-27 11:44:08.645,4095
2022-05-27 11:44:08.654,585
2022-05-27 11:44:08.668,63.00 %
2022-05-27 11:44:08.669,29.30 *C
2022-05-27 11:44:08.670," 84.74 *F"
2022-05-27 11:44:08.671,89.72 *F
2022-05-27 11:44:18.679,4095
2022-05-27 11:44:18.680,262
2022-05-27 11:44:18.693,63.00 %
2022-05-27 11:44:18.694,29.30 *C
2022-05-27 11:44:18.695," 84.74 *F"
2022-05-27 11:44:18.696,89.72 *F
2022-05-27 11:44:28.692,4095
2022-05-27 11:44:28.693,580
2022-05-27 11:44:28.717,63.00 %
2022-05-27 11:44:28.718,29.30 *C
2022-05-27 11:44:28.719," 84.74 *F"
2022-05-27 11:44:28.720,89.72 *F
2022-05-27 11:44:38.717,4095
2022-05-27 11:44:38.720,197
2022-05-27 11:44:38.742,63.00 %
2022-05-27 11:44:38.748,29.30 *C
2022-05-27 11:44:38.748," 84.74 *F"
2022-05-27 11:44:38.748,89.72 *F
2022-05-27 11:44:48.743,4095
2022-05-27 11:44:48.743,635
2022-05-27 11:44:48.766,63.00 %
2022-05-27 11:44:48.789,29.30 *C
2022-05-27 11:44:48.789," 84.74 *F"
2022-05-27 11:44:48.789,89.72 *F
2022-05-27 11:44:58.767,4095
2022-05-27 11:44:58.777,225
2022-05-27 11:44:58.791,63.00 %
2022-05-27 11:44:58.804,29.30 *C
2022-05-27 11:44:58.804," 84.74 *F"
2022-05-27 11:44:58.804,89.72 *F
2022-05-27 11:45:08.791,4095
2022-05-27 11:45:08.797,698
2022-05-27 11:45:08.816,63.00 %
2022-05-27 11:45:08.820,29.30 *C
2022-05-27 11:45:08.820," 84.74 *F"
2022-05-27 11:45:08.820,89.72 *F
2022-05-27 11:45:18.816,4095
2022-05-27 11:45:18.826,269
2022-05-27 11:45:18.841,63.00 %
2022-05-27 11:45:18.846,29.30 *C
2022-05-27 11:45:18.846," 84.74 *F"
2022-05-27 11:45:18.846,89.72 *F
2022-05-27 11:45:28.841,4095
2022-05-27 11:45:28.847,495
2022-05-27 11:45:28.865,63.00 %
2022-05-27 11:45:28.869,29.30 *C
2022-05-27 11:45:28.869," 84.74 *F"
2022-05-27 11:45:28.869,89.72 *F
2022-05-27 11:45:38.865,4095
2022-05-27 11:45:38.872,286
2022-05-27 11:45:38.890,63.00 %
2022-05-27 11:45:38.896,29.30 *C
2022-05-27 11:45:38.896," 84.74 *F"
2022-05-27 11:45:38.896,89.72 *F
2022-05-27 11:45:48.890,4095
2022-05-27 11:45:48.895,662
2022-05-27 11:45:48.915,63.00 %
2022-05-27 11:45:48.919,29.30 *C
2022-05-27 11:45:48.919," 84.74 *F"
2022-05-27 11:45:48.919,89.72 *F
2022-05-27 11:45:58.915,4095
2022-05-27 11:45:58.919,246
2022-05-27 11:45:58.940,63.00 %
2022-05-27 11:45:58.945,29.30 *C
2022-05-27 11:45:58.945," 84.74 *F"
2022-05-27 11:45:58.945,89.72 *F
2022-05-27 11:46:08.940,4095
2022-05-27 11:46:08.946,656
2022-05-27 11:46:08.964,63.00 %
2022-05-27 11:46:08.968,29.30 *C
2022-05-27 11:46:08.969," 84.74 *F"
2022-05-27 11:46:08.969,89.72 *F
2022-05-27 11:46:18.964,4095
2022-05-27 11:46:18.969,303
2022-05-27 11:46:18.990,63.00 %
2022-05-27 11:46:18.997,29.30 *C
2022-05-27 11:46:18.997," 84.74 *F"
2022-05-27 11:46:18.997,89.72 *F
2022-05-27 11:46:28.989,4095
2022-05-27 11:46:28.994,602
2022-05-27 11:46:29.015,63.00 %
2022-05-27 11:46:29.019,29.30 *C
2022-05-27 11:46:29.019," 84.74 *F"
2022-05-27 11:46:29.019,89.72 *F
2022-05-27 11:46:39.014,4095
2022-05-27 11:46:39.018,283
2022-05-27 11:46:39.039,63.00 %
2022-05-27 11:46:39.043,29.30 *C
2022-05-27 11:46:39.043," 84.74 *F"
2022-05-27 11:46:39.043,89.72 *F
2022-05-27 11:46:49.038,4095
2022-05-27 11:46:49.043,582
2022-05-27 11:46:49.063,63.00 %
2022-05-27 11:46:49.067,29.30 *C
2022-05-27 11:46:49.067," 84.74 *F"
2022-05-27 11:46:49.067,89.72 *F
2022-05-27 11:46:59.065,4095
2022-05-27 11:46:59.065,346
2022-05-27 11:46:59.088,63.00 %
2022-05-27 11:46:59.093,29.30 *C
2022-05-27 11:46:59.093," 84.74 *F"
2022-05-27 11:46:59.093,89.72 *F
2022-05-27 11:47:09.088,4095
2022-05-27 11:47:09.092,193
2022-05-27 11:47:09.113,63.00 %
2022-05-27 11:47:09.117,29.30 *C
2022-05-27 11:47:09.117," 84.74 *F"
2022-05-27 11:47:09.117,89.72 *F
2022-05-27 11:47:19.112,4095
2022-05-27 11:47:19.118,650
2022-05-27 11:47:19.137,63.00 %
2022-05-27 11:47:19.142,29.30 *C
2022-05-27 11:47:19.142," 84.74 *F"
2022-05-27 11:47:19.142,89.72 *F
2022-05-27 11:47:29.137,4095
2022-05-27 11:47:29.141,359
2022-05-27 11:47:29.162,63.00 %
2022-05-27 11:47:29.184,29.30 *C
2022-05-27 11:47:29.184," 84.74 *F"
2022-05-27 11:47:29.184,89.72 *F
2022-05-27 11:47:39.162,4095
2022-05-27 11:47:39.169,211
2022-05-27 11:47:39.187,63.00 %
2022-05-27 11:47:39.188,29.30 *C
2022-05-27 11:47:39.193," 84.74 *F"
2022-05-27 11:47:39.193,89.72 *F
2022-05-27 11:47:49.186,4095
2022-05-27 11:47:49.190,718
2022-05-27 11:47:49.212,63.00 %
2022-05-27 11:47:49.216,29.30 *C
2022-05-27 11:47:49.216," 84.74 *F"
2022-05-27 11:47:49.216,89.72 *F
2022-05-27 11:47:59.211,4095
2022-05-27 11:47:59.216,496
2022-05-27 11:47:59.236,63.00 %
2022-05-27 11:47:59.241,29.30 *C
2022-05-27 11:47:59.241," 84.74 *F"
2022-05-27 11:47:59.241,89.72 *F
